Fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1997-05-01,35.43043,34.030429999999996,35.13043,34.13043,34.13043,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,13.92743,13.92743,15.130429999999999,15.130429999999999,15.130429999999999,15.130429999999999,40.658429999999996,35.13043,21.63043
1997-05-02,33.63043,33.63043,33.13043,33.63043,34.13043,40.63643,35.13043,35.13043,36.13043,17.88043,33.63043,35.13043,36.13043,35.43043,35.13043,35.13043,35.13043,35.13043,35.13043,35.63043,26.13043,42.13043,40.63643,35.13043
1997-05-03,40.13043,34.13043,34.13043,34.13043,22.52543,40.13043,17.88043,40.13043,42.13043,40.13043,40.13043,41.13043,42.13043,41.34843,23.13043,23.13043,17.88043,23.13043,22.52543,31.930429999999998,17.88043,32.030429999999996,22.52543,21.63043
1997-05-04,15.02043,17.88043,17.88043,17.88043,21.13043,15.02943,21.13043,30.13043,41.13043,41.13043,21.13043,21.13043,21.13043,21.13043,21.13043,17.88043,17.88043,17.88043,26.78743,40.13043,21.13043,26.78743,41.13043,30.13043
1997-05-05,30.13043,30.13043,30.13043,31.680429999999998,23.70743,41.13043,44.13043,44.13043,41.13043,41.13043,40.13043,41.13043,40.13043,23.70743,23.70743,23.70743,23.70743,23.70743,17.88043,31.69043,41.13043,45.13043,41.13043,15.130429999999999
1997-05-06,30.13043,31.73043,30.13043,31.930429999999998,20.47543,45.13043,45.13043,45.13043,45.13043,45.13043,42.13043,42.13043,31.680429999999998,17.88043,42.13043,42.13043,42.13043,42.13043,30.13043,42.13043,47.13043,45.13043,45.13043,42.13043
1997-05-07,25.13043,20.22343,17.671429999999997,20.22343,31.680429999999998,42.63043,46.13043,46.13043,46.13043,46.13043,20.22343,20.22343,24.13043,31.680429999999998,31.680429999999998,28.13043,36.658429999999996,36.658429999999996,17.88043,20.22343,42.93043,47.13043,36.658429999999996,36.658429999999996
1997-05-08,35.82043,35.82043,35.82043,30.13043,35.82043,46.13043,47.13043,47.13043,47.13043,50.13043,46.13043,47.13043,42.13043,47.13043,46.13043,47.13043,35.82043,42.13043,54.25043,54.25043,47.13043,47.13043,45.13043,35.82043
1997-05-09,46.13043,42.13043,42.13043,42.13043,42.13043,47.13043,46.13043,42.33043,42.13043,42.13043,42.13043,20.13043,19.13043,47.13043,47.13043,47.13043,47.98043,33.13043,19.13043,22.13043,42.13043,47.13043,46.13043,42.13043
1997-05-10,45.13043,43.63043,43.63043,43.63043,43.63043,27.45743,27.45743,46.13043,47.13043,43.63043,46.13043,54.25043,47.13043,44.13043,43.63043,43.63043,27.45743,46.13043,55.130430000000004,55.130430000000004,55.130430000000004,46.13043,45.13043,27.45743
1997-05-11,43.13043,32.463429999999995,32.463429999999995,32.463429999999995,32.463429999999995,24.13043,24.13043,30.73043,32.463429999999995,32.463429999999995,21.09243,21.09243,22.13043,30.63043,21.09243,21.09243,21.09243,22.13043,21.09243,21.09243,21.13043,45.13043,43.13043,32.463429999999995
1997-05-12,30.38043,26.48043,26.48043,26.48043,26.48043,24.13043,24.13043,30.73043,30.73043,30.38043,22.13043,33.63043,30.38043,30.38043,45.13043,45.13043,26.48043,26.48043,21.43743,33.63043,33.63043,40.13043,30.38043,30.38043
1997-05-13,35.05043,35.05043,22.14743,34.63043,33.63043,36.44743,34.38043,30.73043,33.63043,20.13043,22.14743,22.14743,35.05043,50.13043,47.13043,47.13043,50.13043,35.05043,22.14743,22.14743,22.14743,47.13043,36.44743,35.13043
1997-05-14,34.38043,33.63043,25.436429999999998,42.73043,25.436429999999998,24.13043,50.13043,47.13043,47.13043,47.13043,34.38043,36.13043,20.965429999999998,20.965429999999998,50.13043,47.13043,42.73043,20.965429999999998,20.965429999999998,22.13043,20.965429999999998,19.42243,28.13043,20.13043
1997-05-15,38.25043,38.25043,36.44743,38.25043,38.25043,41.76043,50.13043,50.13043,50.13043,55.130430000000004,33.63043,47.13043,47.13043,20.13043,19.40543,19.40543,20.273429999999998,21.703429999999997,20.273429999999998,21.703429999999997,20.273429999999998,21.703429999999997,36.44743,38.25043
1997-05-16,24.13043,24.13043,30.13043,30.13043,30.13043,35.63043,50.13043,19.555429999999998,20.83043,20.83043,33.63043,35.63043,24.13043,50.13043,50.13043,50.13043,55.130430000000004,24.13043,20.83043,41.91043,47.13043,21.779429999999998,25.13043,40.25543
